query_id	unassigner_species	typestrain_id	region_mismatches	region_positions	probability_incompatible	unassigner_lineage
50503f9578cdbe5967c44d357043cf6f	Streptococcus agalactiae	AB023574	0	316	2.07865568371268e-05	1311 1301 1300 186826 91061 1239 1783272 2 131567 
50534c90bb780c806d28268c63bbc689	Barnesiella intestinihominis	AB547647	3	317	0.0138487064064146	487174 397864 2005519 171549 200643 976 68336 1783270 2 131567 
506a9238991560aa96366c159a8498d6	Dysgonomonas capnocytophagoides	AB548674	1	314	0.00047313330233389	45254 156973 2005520 171549 200643 976 68336 1783270 2 131567 
5078497a3ffa8be8f0c3264bf96e34cf	Anaerobutyricum hallii	L34621	5	322	0.0975651543893528	39488 2569097 186803 186802 186801 1239 1783272 2 131567 
508798755268e97d51ce6960e3fb36e9	Pseudomonas abietaniphila	AJ011504	4	304	0.0576413589585296	89065 286 135621 72274 1236 1224 2 131567 
50b0129650ea93f55dde1f685cfbe04e	Roseburia faecis	AY305310	2	326	0.00257091123645669	301302 841 186803 186802 186801 1239 1783272 2 131567 
50da2d565f576bb892b771cf1003a110	Pseudocitrobacter faecalis	KF057941	4	307	0.0568938258707331	1398493 1504576 543 91347 1236 1224 2 131567 
50e30500be49211cc8b7fdcc023b3af5	Butyricicoccus faecihominis	LC082228	7	325	0.333489986344209	1712515 580596 31979 186802 186801 1239 1783272 2 131567 
50f4e8769e723f30f98b5e1dfa35a7f7	Enterocloster bolteae	AJ508452	2	324	0.00281591433159877	208479 2719313 186803 186802 186801 1239 1783272 2 131567 
51040891b6ecc36442dc52b4025d5980	Lactiplantibacillus pentosus	D79211	2	334	0.00243631461006066	1589 2767842 33958 186826 91061 1239 1783272 2 131567 
510c89fddca1130531299a8568a3909e	Catenibacterium mitsuokai	AB910738	1	306	0.00060330226341664	100886 135858 2810280 526525 526524 1239 1783272 2 131567 
512937de9b3e3bcecc7293b50104c0aa	Roseburia faecis	AY305310	5	326	0.095864408574994	301302 841 186803 186802 186801 1239 1783272 2 131567 
515078d5e0dfd75ffbf6b6e24e921d52	Streptococcus australis	AFUD01000048	3	316	0.0156822978179957	113107 1301 1300 186826 91061 1239 1783272 2 131567 
5169186592c1ff488ddc5c143f5f9b0a	Haemophilus parainfluenzae	AEWU01000024	3	310	0.0171697057568171	729 724 712 135625 1236 1224 2 131567 
51738b6a021c300b733ebd78dc39de92	Porphyromonas uenonis	AB547668	1	311	0.0005150847066192	281920 836 171551 171549 200643 976 68336 1783270 2 131567 
518d29a084da4aabd8c287bd23409db6	Coprococcus catus	AB038359	3	296	0.0245707993634621	116085 33042 186803 186802 186801 1239 1783272 2 131567 
51b1cf81274a05c40964bbcf7130df0d	Parasutterella excrementihominis	AB370250	7	316	0.365532657001782	487175 577310 995019 80840 28216 1224 2 131567 
51cf26e2a9ec00a62897f780669a245f	Citrobacter cronae	MN548424	1	308	0.00059261464236404	1748967 544 543 91347 1236 1224 2 131567 
51d486f2f797eadcd3c2cd4e6e0cbe17	Anaerococcus lactolyticus	AB673373	0	323	1.49614160300793e-05	33032 165779 1570339 1737405 1737404 1239 1783272 2 131567 
51e7ea769ae0657131e7f724e6f10d8b	Bacteroides fragilis	CR626927	1	314	0.00049288145570736	817 816 815 171549 200643 976 68336 1783270 2 131567 
51f9db77b6c17a52c8de16a88db67535	Veillonella parvula	CP001820	2	329	0.00271385473433249	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
5299a3782a28a72c44755f599ff55e3c	Streptococcus mitis	AF003929	7	316	0.356952691093631	28037 1301 1300 186826 91061 1239 1783272 2 131567 
52bdddaadef89e9f808d50a9c79e15a7	Anaerostipes hadrus	FR749932	1	326	0.00036854193755542	649756 207244 186803 186802 186801 1239 1783272 2 131567 
52cdcafab1b5d9a2cc7bca8b9a02e81a	Lactococcus lactis	AB100802	1	316	0.00046890944830879	1358 1357 1300 186826 91061 1239 1783272 2 131567 
52d1412b38a92a492b1ba72756f1ea5c	Eubacterium ramulus	L34623	5	326	0.102595368534392	39490 1730 186806 186802 186801 1239 1783272 2 131567 
52dcd4049b609b7e032a943bc0e2b561	Faecalibacterium prausnitzii	AJ413954	5	311	0.125663656426617	853 216851 216572 186802 186801 1239 1783272 2 131567 
52f19876a13a83501c92af6da179df55	Fusicatenibacter saccharivorans	AB698910	4	322	0.0425344710929797	1150298 1407607 186803 186802 186801 1239 1783272 2 131567 
52ffc0b4f6c5a68de8b9a8fccfac5fca	Clostridium fessum	KY992934	6	324	0.18838940104885	2126740 1485 31979 186802 186801 1239 1783272 2 131567 
5320ad64c2290a749e2bbf0311217a6a	Enterocloster bolteae	AJ508452	3	324	0.0128089209967964	208479 2719313 186803 186802 186801 1239 1783272 2 131567 
5338bc783330b52cde2fd63bb1358293	[Clostridium] symbiosum	M59112	6	324	0.213161862217136	1512 1506553 186803 186802 186801 1239 1783272 2 131567 
5339b70a101fdf98680d14889442a9b9	Waltera intestinalis	MN537553	1	313	0.00053662178135105	2606635 2815781 186803 186802 186801 1239 1783272 2 131567 
533f84262a0fb7561016f804f0208768	Eggerthia catenaformis	AGEJ01000021	0	307	2.77452217566365e-05	31973 1279384 2810280 526525 526524 1239 1783272 2 131567 
5351a8793700a30e9fb7b1220783dac8	Clostridium saudiense	HG726039	1	309	0.00063683716317064	1414720 1485 31979 186802 186801 1239 1783272 2 131567 
536006dbdaf07e9fc2989c0ebbe6f615	Peptostreptococcus anaerobius	AY326462	1	314	0.00053093337958476	1261 1257 186804 186802 186801 1239 1783272 2 131567 
53608c55cb619895d230e1537be53501	Bilophila wadsworthia	AJ867049	4	316	0.0484643465748428	35833 35832 194924 213115 28221 68525 1224 2 131567 
5378fa97cc3da8b143701ed18235a897	Blautia obeum	X85101	7	313	0.378684213929766	40520 572511 186803 186802 186801 1239 1783272 2 131567 
539b02f637bc2aa5cf78e89e449d6d5b	[Eubacterium] rectale	CP001107	3	326	0.011403674916252	39491 186928 186803 186802 186801 1239 1783272 2 131567 
53aa16730a9a7e4e582657d1c440f377	Bacteroides stercoris	ABFZ02000022	1	314	0.00055140483779025	46506 816 815 171549 200643 976 68336 1783270 2 131567 
53bb115339a541dcb31e6a8d1c69a649	Mitsuokella jalaludinii	AF479674	1	327	0.00035433011969754	187979 52225 1843491 909929 909932 1239 1783272 2 131567 
53c082dcdf7c51d041b34925f154fc61	Odoribacter splanchnicus	CP002544	3	310	0.0189353847584196	28118 283168 1853231 171549 200643 976 68336 1783270 2 131567 
53e2e6508e4f6440c52fcdd31123a46d	Roseburia faecis	AY305310	2	326	0.00257091123645669	301302 841 186803 186802 186801 1239 1783272 2 131567 
53e8236cb4f4bfc92df1ccc1057365e6	Oliverpabstia intestinalis	MN537507	7	324	0.330233506988178	2606633 2815777 186803 186802 186801 1239 1783272 2 131567 
545318110f552888e0c4d3bd7252ca93	Harryflintia acetispora	KU999999	3	268	0.0404821058470122	1849041 1892380 216572 186802 186801 1239 1783272 2 131567 
5465d6739cf6145a1dce75719ee53f94	Blautia obeum	X85101	6	313	0.231416181923525	40520 572511 186803 186802 186801 1239 1783272 2 131567 
552d26f90e1bca33c7019717819f0920	Bacteroides uniformis	AB510711	2	314	0.00401802720620636	820 816 815 171549 200643 976 68336 1783270 2 131567 
5531e1c7ec239c4908c4da4d6cd598ea	Prevotella stercorea	AB244774	2	313	0.00357410243513822	363265 838 171552 171549 200643 976 68336 1783270 2 131567 
553ed7aad92f31332e0a8949d042ee11	Coprococcus comes	ABVR01000038	3	324	0.0142375851511858	410072 33042 186803 186802 186801 1239 1783272 2 131567 
55694799df058ab2221d0ced77c08a86	Bacteroides intestinalis	AB214328	2	310	0.00378698190428117	329854 816 815 171549 200643 976 68336 1783270 2 131567 
559ff94c32f5ab40844cc65bf94d758c	Escherichia marmotae	KJ787692	0	310	2.60263627089863e-05	1499973 561 543 91347 1236 1224 2 131567 
55ab23a94079edc72cfe42617cb37e9c	Roseburia inulinivorans	AJ270473	2	324	0.0026821990433552	360807 841 186803 186802 186801 1239 1783272 2 131567 
55ce1006a69e5e465db7e6b89c54cc61	Streptococcus parasanguinis	CP002843	7	316	0.367911100838285	1318 1301 1300 186826 91061 1239 1783272 2 131567 
55f0ad18b7848208ac03c48cb3dc061d	Anaerostipes caccae	ABAX03000031	1	326	0.00031804725487249	105841 207244 186803 186802 186801 1239 1783272 2 131567 
55f77769343566b4244c6327ecab3287	Blautia luti	AB691576	5	323	0.0962694958471176	89014 572511 186803 186802 186801 1239 1783272 2 131567 
55f7a97107d291755cd3680d6c0458f3	Streptococcus parasanguinis	CP002843	3	316	0.0155332736708104	1318 1301 1300 186826 91061 1239 1783272 2 131567 
56401d5d3c832acfcdd2d106e1c7efc3	Phocaeicola vulgatus	CP000139	1	315	0.00051855082796881	821 909656 815 171549 200643 976 68336 1783270 2 131567 
56435288882ceee39e454c4bc1f37dc4	Roseburia faecis	AY305310	2	326	0.00257091123645669	301302 841 186803 186802 186801 1239 1783272 2 131567 
5662a4d852d82b0aef5b6a33b7a8622f	Lactobacillus rogosae	GU269544	2	326	0.00252348209485142	706562 1578 33958 186826 91061 1239 1783272 2 131567 
570293d672695be93f407b93e89a8e4d	Bacteroides fragilis	CR626927	5	314	0.117780087979843	817 816 815 171549 200643 976 68336 1783270 2 131567 
5707e3e3cc821d050b074931e2a9737f	Porphyromonas endodontalis	AY253728	2	315	0.00316938231488117	28124 836 171551 171549 200643 976 68336 1783270 2 131567 
5733a7551fd02eab45c96b2b1b1d4920	Romboutsia lituseburensis	M59107	5	299	0.156961916471067	1537 1501226 186804 186802 186801 1239 1783272 2 131567 
57526391fefd2778481e685ddb5fc9c8	Roseburia faecis	AY305310	4	326	0.0385002193310937	301302 841 186803 186802 186801 1239 1783272 2 131567 
5761ceb330f025f2404a8e5dd24f458e	Lactobacillus amylovorus	CP017706	0	332	1.22925565577692e-05	1604 1578 33958 186826 91061 1239 1783272 2 131567 
5795f3e0c3b754a9bc0bf1c762a7f985	Roseburia inulinivorans	AJ270473	8	324	0.492954415333154	360807 841 186803 186802 186801 1239 1783272 2 131567 
57efc161544a1fd5ce391248025d58a9	Parabacteroides goldsteinii	EU136697	3	312	0.0185045366493207	328812 375288 2005525 171549 200643 976 68336 1783270 2 131567 
57f0529b3df3263587682007d4a6dd5e	Collinsella aerofaciens	AAVN02000007	7	303	0.409875640475575	74426 102106 84107 84999 84998 201174 1783272 2 131567 
582a9979a9e1e9c4d6a5a71d6060f08c	Hungatella hathewayi	AJ311620	5	324	0.104110845655934	154046 1649459 31979 186802 186801 1239 1783272 2 131567 
5850f435c9e5df4329874237006c0036	Bacteroides ovatus	AB510705	4	316	0.0477025204912299	28116 816 815 171549 200643 976 68336 1783270 2 131567 
586ab99c3dee1f9d140905689667f820	Enterocloster bolteae	AJ508452	6	324	0.201202741502125	208479 2719313 186803 186802 186801 1239 1783272 2 131567 
58e10cd726c796950ed5385fd3f44bec	Fournierella massiliensis	LN846908	5	327	0.0933460687997529	1650663 1940255 216572 186802 186801 1239 1783272 2 131567 
58f7e6e397b650af8b818196c70d7767	Roseburia inulinivorans	AJ270473	5	324	0.098430636237494	360807 841 186803 186802 186801 1239 1783272 2 131567 
5912a0b7884f2c772ab0e6ca1c0ec4bb	Enterocloster bolteae	AJ508452	5	324	0.100801957372407	208479 2719313 186803 186802 186801 1239 1783272 2 131567 
59132a937155275f739dcfdbc57f7c50	Blautia luti	AB691576	6	323	0.193815344768535	89014 572511 186803 186802 186801 1239 1783272 2 131567 
5942e644f602acbe95cc6e9d9de14eeb	[Ruminococcus] lactaris	ABOU02000049	8	326	0.474658581666882	46228 2316020 186803 186802 186801 1239 1783272 2 131567 
5947ed2d27bf308cfefbfe3747b10edd	[Eubacterium] rectale	CP001107	1	326	0.00031592283511339	39491 186928 186803 186802 186801 1239 1783272 2 131567 
595517a09bda2a0e2e544f41011f8772	Fannyhessea vaginae	ACGK02000001	7	307	0.408590150908656	82135 2767327 2049 2037 1760 201174 1783272 2 131567 
596c63a7db3b490ad2e103abf7375d53	Phocaeicola plebeius	AB200217	4	315	0.0474001286965304	310297 909656 815 171549 200643 976 68336 1783270 2 131567 
59a853dfd0a903b05a68bf2a8598d47b	Anaerobutyricum hallii	L34621	5	322	0.0975651543893528	39488 2569097 186803 186802 186801 1239 1783272 2 131567 
59b4a2c5d234ddf830031a7ecf71b14a	Phocaeicola coprocola	ABIY02000097	4	315	0.0527600111540606	310298 909656 815 171549 200643 976 68336 1783270 2 131567 
59ba570db9103982ad827f78c234cd1e	Anaerobutyricum hallii	L34621	5	322	0.0975651543893528	39488 2569097 186803 186802 186801 1239 1783272 2 131567 
59de3300c3906b1b1ff2dbd75de344ce	Desulfovibrio piger	AF192152	1	316	0.00049088539739328	901 872 194924 213115 28221 68525 1224 2 131567 
59ec0694de7025d5a3ed82786e6e9b3c	Bacteroides stercoris	ABFZ02000022	5	314	0.125923775904468	46506 816 815 171549 200643 976 68336 1783270 2 131567 
5a22643c95b3051b155e66ab8c8e9741	Ruthenibacterium lactatiformans	KM098109	1	327	0.00038300073232899	1550024 1905344 216572 186802 186801 1239 1783272 2 131567 
5a77581d6c7a665adb9d37d984fdcb5c	Frisingicoccus caecimuris	KR364774	0	326	1.28377634539545e-05	1796636 1918511 186803 186802 186801 1239 1783272 2 131567 
5a96a89786afdf722e85381b10ae9616	Clostridium disporicum	Y18176	6	309	0.253902991324251	84024 1485 31979 186802 186801 1239 1783272 2 131567 
5a9a1f8e44524508b2fd06a2903115d6	Hungatella hathewayi	AJ311620	3	324	0.0132411871395862	154046 1649459 31979 186802 186801 1239 1783272 2 131567 
5ac500d540d494efc5bb62373de5e2fc	Desulfovibrio piger	AF192152	2	316	0.00364520294376868	901 872 194924 213115 28221 68525 1224 2 131567 
5ac5f20f590c5731382a4e0e1b8f90a3	Bacteroides ovatus	AB510705	3	316	0.0152590281856774	28116 816 815 171549 200643 976 68336 1783270 2 131567 
5ad256f8a189007469da841417bc6e5c	Bilophila wadsworthia	AJ867049	4	316	0.0484643465748428	35833 35832 194924 213115 28221 68525 1224 2 131567 
5ad88253d0217f79b8aa7bf0ade8307b	Slackia isoflavoniconvertens	AB566418	7	307	0.415592636418753	572010 84108 1643826 1643822 84998 201174 1783272 2 131567 
5ada9be438b28e27994cad19d09675da	Eubacterium ramulus	L34623	2	326	0.00286910982326382	39490 1730 186806 186802 186801 1239 1783272 2 131567 
5b2ad178eeb30fe23587a8b41548f969	Anaerococcus vaginalis	AB691575	3	323	0.0124553176433174	33037 165779 1570339 1737405 1737404 1239 1783272 2 131567 
5b6eaa315828b050b319151665101710	Phytobacter massiliensis	JN657217	3	310	0.0178097371418379	NA
5b7a11708933110cd2ff374c4cd498bb	Faecalimonas umbilicata	LC192831	1	324	0.00035054904462605	1912855 2005355 186803 186802 186801 1239 1783272 2 131567 
5b81d4aefb0225f2226f0c267006cee8	Veillonella atypica	AMEX01000022	1	329	0.00035129369964836	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
5b8c1633d981cf51dd8f7d359d1b8934	Coprobacter fastidiosus	JN703378	2	314	0.0035193390692455	1099853 1348911 2005519 171549 200643 976 68336 1783270 2 131567 
5b99c76ee0726097037c94117fd8c944	Clostridium perfringens	CP000246	1	309	0.00065179989922925	1502 1485 31979 186802 186801 1239 1783272 2 131567 
5bbc80357f64fed1d4b7ae91572dd2b9	Faecalibacterium prausnitzii	AJ413954	7	311	0.390634735531563	853 216851 216572 186802 186801 1239 1783272 2 131567 
5bfbf5286df2f6c5251a3b9d2a924e5e	Blautia glucerasea	AB588023	3	323	0.012650393685506	536633 572511 186803 186802 186801 1239 1783272 2 131567 
5bfd892e68f3d433b9e10227b4a21adc	[Clostridium] scindens	ABFY02000057	1	326	0.00032018264016708	29347 1506553 186803 186802 186801 1239 1783272 2 131567 
5c0163c3b247a128c2c35ce91f42b3cf	Faecalibacterium prausnitzii	AJ413954	2	311	0.0039945360715341	853 216851 216572 186802 186801 1239 1783272 2 131567 
5c157438b345b15c31340f1264ba2853	Phocaeicola faecicola	MT551164	2	315	0.00346494115930806	NA
5c1f74d7c8c3cb67928b12c6d8565c28	Parabacteroides distasonis	EU136681	7	312	0.397513584630675	823 375288 2005525 171549 200643 976 68336 1783270 2 131567 
5c5c1ac2b7135fb231acac401b696aa4	Faecalimonas umbilicata	LC192831	4	324	0.0399230274352496	1912855 2005355 186803 186802 186801 1239 1783272 2 131567 
5c6c7601331b7af557cb559d8c8a330d	Shigella flexneri	X96963	3	310	0.0168910239763884	623 620 543 91347 1236 1224 2 131567 
5c8ad097f8bbc4e29a13e7266fe100b5	Allisonella histaminiformans	AF548373	4	334	0.0337544671941572	209880 209879 31977 1843489 909932 1239 1783272 2 131567 
5c911c0e896949876ea8923d7a5a0a21	Roseburia hominis	CP003040	2	324	0.00283128550430378	301301 841 186803 186802 186801 1239 1783272 2 131567 
5c9f1d3ed8a6ae8eb613df2d5b23a855	Veillonella tobetsuensis	AB679109	2	329	0.00226274252318847	1110546 29465 31977 1843489 909932 1239 1783272 2 131567 
5cc75fc7d5d4f6af880bb7557906db51	Desulfovibrio desulfuricans	AF192153	1	316	0.00049088539739328	876 872 194924 213115 28221 68525 1224 2 131567 
5d06ea474305e132b5b2a1837d38096f	Hungatella hathewayi	AJ311620	6	324	0.20732319190981	154046 1649459 31979 186802 186801 1239 1783272 2 131567 
5d2d0da9119ec714d9ee61fc84226db9	Ruminococcus bovis	MK761171	0	325	1.40892325551922e-05	2564099 1263 216572 186802 186801 1239 1783272 2 131567 
5d8396eb888d79c7e295b3f413a1fc90	Veillonella atypica	AMEX01000022	1	329	0.00035129369964836	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
5d8ef87851b49d871e22827de409f6a0	Catenibacterium mitsuokai	AB910738	4	306	0.0567759973926427	100886 135858 2810280 526525 526524 1239 1783272 2 131567 
5da80130b3991762b87d68e64286aef8	Streptococcus vestibularis	AY188353	2	316	0.00356601335065309	1343 1301 1300 186826 91061 1239 1783272 2 131567 
5dc38b3cd58e639841ca032e10f6c32b	Fusicatenibacter saccharivorans	AB698910	4	322	0.0425344710929797	1150298 1407607 186803 186802 186801 1239 1783272 2 131567 
5dd216ae2a6e96bf3c71a40fc8305c97	Prevotella corporis	AB547677	5	317	0.120999846338282	28128 838 171552 171549 200643 976 68336 1783270 2 131567 
5dd34d04b7f9dd7ee37b3ab1f7b471ee	Parasutterella excrementihominis	AB370250	3	316	0.0151355764608933	487175 577310 995019 80840 28216 1224 2 131567 
5ddf3d2c9982ea8e2ca51a52f401dce8	Hungatella hathewayi	AJ311620	6	324	0.20732319190981	154046 1649459 31979 186802 186801 1239 1783272 2 131567 
5e3f278448c94b3618f532bc32468212	Bacteroides zhangwenhongii	MK583535	5	316	0.111922907212712	NA
5e4165eb78b9e41413a7f2c4e569328b	Lactobacillus rogosae	GU269544	4	326	0.0379715212164737	706562 1578 33958 186826 91061 1239 1783272 2 131567 
5e5fef12170bb2ecd23ee31fbb8af2ae	[Eubacterium] rectale	CP001107	2	326	0.00247150265647655	39491 186928 186803 186802 186801 1239 1783272 2 131567 
5e6f7aad070aaace60abc3f59bf4e64a	Allisonella histaminiformans	AF548373	4	334	0.0337544671941572	209880 209879 31977 1843489 909932 1239 1783272 2 131567 
5ee7383b17db03e5e376704175cda6bf	Clostridium saudiense	HG726039	3	309	0.0196644692304824	1414720 1485 31979 186802 186801 1239 1783272 2 131567 
5eead9987c08e9713c428bf6d8b79a31	Prevotella buccalis	AB547676	0	315	2.02903762290818e-05	28127 838 171552 171549 200643 976 68336 1783270 2 131567 
5f404baa5e1ac4c02b4678df35de9214	Anaerobutyricum soehngenii	AJ270490	8	322	0.490966688507329	105843 2569097 186803 186802 186801 1239 1783272 2 131567 
5f62ea2db0754beb9b3b33c25c20b40c	Prevotella lascolaii	LN998055	6	319	0.215900728453388	1776379 838 171552 171549 200643 976 68336 1783270 2 131567 
5f91d73a1759da0257733c18cb49600b	Catenibacterium mitsuokai	AB910738	4	306	0.0567759973926427	100886 135858 2810280 526525 526524 1239 1783272 2 131567 
5f9f6c615c3f590173474a7a32798a84	Lautropia mirabilis	AEQP01000026	0	304	3.52890350812096e-05	47671 47670 119060 80840 28216 1224 2 131567 
5fa34aff96b787ec01766f3a9fc5107c	Prevotella disiens	AB547682	2	317	0.00328408726197781	28130 838 171552 171549 200643 976 68336 1783270 2 131567 
5fa84e8e304a60620cb422c9c7342b20	Klebsiella variicola	CP010523	0	308	3.07152091587604e-05	244366 570 2890311 543 91347 1236 1224 2 131567 
5fbef62c14bb20276266359f496ba896	Roseburia inulinivorans	AJ270473	4	324	0.0397346314834448	360807 841 186803 186802 186801 1239 1783272 2 131567 
5fcdac33ea3c58ebd56a6d7daa3ab23f	Fusicatenibacter saccharivorans	AB698910	4	322	0.0425344710929797	1150298 1407607 186803 186802 186801 1239 1783272 2 131567 
5fff789e858574213843315ee7bb734b	Streptococcus constellatus	AF104676	0	324	1.85105850623035e-05	76860 671232 1301 1300 186826 91061 1239 1783272 2 131567 
602f209d47a2f73f88b78216ac570b55	Eubacterium ramulus	L34623	4	326	0.0417609884352532	39490 1730 186806 186802 186801 1239 1783272 2 131567 
60483e28ee9dece21bc7fa4b2fc0a4e5	Roseburia inulinivorans	AJ270473	1	324	0.00034417486226878	360807 841 186803 186802 186801 1239 1783272 2 131567 
604c69aad63fe21a7a9cc72f7a435892	Clostridium fessum	KY992934	4	324	0.036797817232899	2126740 1485 31979 186802 186801 1239 1783272 2 131567 
60f57e8230b3128ae2cea62c9bf72060	Streptococcus lactarius	GU045364	7	316	0.363005288081699	684066 1301 1300 186826 91061 1239 1783272 2 131567 
60fafadb634f735511b8aed48e76e0e2	Phascolarctobacterium faecium	X72865	2	323	0.00312026581655344	33025 33024 909930 1843488 909932 1239 1783272 2 131567 
6137ae1176711b83015e0636c17ef2ed	Dialister pneumosintes	X82500	0	332	1.23077445383091e-05	39950 39948 31977 1843489 909932 1239 1783272 2 131567 
613b8471d51b7930b2ff18fa0e3f6d35	Clostridium butyricum	AQQF01000149	0	307	2.66560993210652e-05	1492 1485 31979 186802 186801 1239 1783272 2 131567 
614b87225111e8b226a90ef81dc84da0	Phytobacter palmae	KX893413	2	310	0.00385177335194575	1855371 447792 543 91347 1236 1224 2 131567 
615c27819eff62717c70364f8556d46a	Anaerobutyricum hallii	L34621	5	322	0.0975651543893528	39488 2569097 186803 186802 186801 1239 1783272 2 131567 
615ea2974b22250b759a03f8c41a87dc	Porphyromonas bennonis	AB588020	5	315	0.116996675113811	501496 836 171551 171549 200643 976 68336 1783270 2 131567 
616931439153a63516595223a7dae7c4	Pseudomonas aeruginosa	HE978271	0	304	2.92717477163862e-05	287 136841 286 135621 72274 1236 1224 2 131567 
616cf4c73ff26ec28f972406228fe18b	[Eubacterium] siraeum	ABCA03000037	4	308	0.0559488960945246	39492 552397 216572 186802 186801 1239 1783272 2 131567 
61a4ff739c67862ee7358734c1013514	Odoribacter laneus	AB547648	4	311	0.0506608295644582	626933 283168 1853231 171549 200643 976 68336 1783270 2 131567 
6226c533ed1e1e0e382a9b2d114d825a	Flavonifractor plautii	AGCK01000014	4	325	0.0376237714056039	292800 946234 216572 186802 186801 1239 1783272 2 131567 
623b9a43d4b69dad2f543c124ed3d55e	Roseburia intestinalis	AJ312385	2	324	0.00255875410587391	166486 841 186803 186802 186801 1239 1783272 2 131567 
62a79ceee151affc74f66bf5e7cfd5e9	Bacteroides thetaiotaomicron	AB510710	3	316	0.0154148337518792	818 816 815 171549 200643 976 68336 1783270 2 131567 
62d69794f1cef0fde2c807574705e6f8	Phascolarctobacterium faecium	X72865	3	323	0.0140022903628386	33025 33024 909930 1843488 909932 1239 1783272 2 131567 
62db12d46a80d241b23cef62aacd4d1f	Waltera intestinalis	MN537553	2	313	0.00396489361766416	2606635 2815781 186803 186802 186801 1239 1783272 2 131567 
63c5a4525976cfd026627e7359f31d80	Catenibacterium mitsuokai	AB910738	4	306	0.0567759973926427	100886 135858 2810280 526525 526524 1239 1783272 2 131567 
6435e42473fe45114bdc8e4ab638e331	Hydrogeniiclostridium mannosilyticum	MH043116	2	311	0.00402659437437391	NA
64439db71d20c41a5b8cacbe5f8aa011	Allisonella histaminiformans	AF548373	8	334	0.456543762758685	209880 209879 31977 1843489 909932 1239 1783272 2 131567 
6443ae88a4b7d11c2da80aa6e8672119	Blautia luti	AB691576	7	323	0.329105198708715	89014 572511 186803 186802 186801 1239 1783272 2 131567 
6446ede31b7455a3f8ed7358f2fe03a5	Holdemania massiliensis	CALK01000057	4	315	0.053185186873326	1468449 61170 128827 526525 526524 1239 1783272 2 131567 
64964ddfdd57ae2da27d1bb401062f91	Lawsonibacter asaccharolyticus	LC371917	3	325	0.0114462339985155	2108523 2172004 538999 186802 186801 1239 1783272 2 131567 
64a52cb27890310cbf70ab9fe66a7bf8	Coprobacter fastidiosus	JN703378	0	314	2.05412814007211e-05	1099853 1348911 2005519 171549 200643 976 68336 1783270 2 131567 
64e3e40999c3ce5114865efb9d3bd03f	Bacteroides eggerthii	ABVO01000045	1	314	0.00055140483779025	28111 816 815 171549 200643 976 68336 1783270 2 131567 
651b00c3045570a5b53dd03ca1ff89f0	Coprococcus comes	ABVR01000038	3	324	0.0142375851511858	410072 33042 186803 186802 186801 1239 1783272 2 131567 
651ee849d18a989ee1b98a2d7be771fe	Klebsiella pneumoniae	Y17657	0	306	2.64332373438592e-05	573 570 2890311 543 91347 1236 1224 2 131567 
65282e11c4ae2cee4a9b1162b92c5e23	Faecalibacillus intestinalis	KY992931	2	303	0.0047536122345827	1982626 2678885 128827 526525 526524 1239 1783272 2 131567 
65461f20b02dbce9a291e7d02a7ff8d9	Bacteroides caccae	CP022412	0	316	2.14936019279355e-05	47678 816 815 171549 200643 976 68336 1783270 2 131567 
65d606ba2806770580147d550c0eb245	Butyricimonas virosa	AB443949	2	311	0.0037286852631253	544645 574697 1853231 171549 200643 976 68336 1783270 2 131567 
65fbe9fd2c236371a0e7c55cd55702be	Eubacterium ramulus	L34623	3	326	0.013054363407448	39490 1730 186806 186802 186801 1239 1783272 2 131567 
66193a9e16264b2147d56d1d4b866134	Barnesiella intestinihominis	AB547647	3	317	0.0138487064064146	487174 397864 2005519 171549 200643 976 68336 1783270 2 131567 
664b20334eddebca067b8ada20031719	Phocaeicola vulgatus	CP000139	1	315	0.00051855082796881	821 909656 815 171549 200643 976 68336 1783270 2 131567 
6693d159e408d0d9700655d9dffdd5e3	Roseburia inulinivorans	AJ270473	3	324	0.012313749387336	360807 841 186803 186802 186801 1239 1783272 2 131567 
66a60c29c46f707b464ad32aeb96d129	Butyrivibrio crossotus	FR733670	2	316	0.00375684168821499	45851 830 186803 186802 186801 1239 1783272 2 131567 
66a8bda86dad8b765842f9806a42077b	Fusicatenibacter saccharivorans	AB698910	5	324	0.101746172028924	1150298 1407607 186803 186802 186801 1239 1783272 2 131567 
66aa6dead80de931d5ed2a462e547669	Ligilactobacillus ruminis	AB326354	3	332	0.0100972191188614	1623 2767887 33958 186826 91061 1239 1783272 2 131567 
66bd52bdef8d732d330d9748ea493dd0	Prevotella bergensis	AB547672	2	317	0.00334136930537132	242750 838 171552 171549 200643 976 68336 1783270 2 131567 
66d159eedcd260e510a4abf91f91e1d7	Adlercreutzia equolifaciens	AB266102	2	307	0.00450159782634818	446660 447020 1643826 1643822 84998 201174 1783272 2 131567 
66e50963061faa68e8e0272d8803980d	Anaerobutyricum soehngenii	AJ270490	8	322	0.490966688507329	105843 2569097 186803 186802 186801 1239 1783272 2 131567 
66f9310908f147b7ab7e38b0fa43b268	Cuneatibacter caecimuris	KR364760	1	324	0.00033424525109049	1796618 1918450 186803 186802 186801 1239 1783272 2 131567 
